id,accountId,puuid,name,profileIconId,revisionDate,summonerLevel
ee892WTXNJuTRj5C7t3qrWfw7Hjfqai1NtEz_EJ8H90sodQa,dvXdLSJMsZmDwYE9CWwX1fVJJ7aFWc-cacQUoWx4KteXrf7axD3lPm1x,nGCXumUMpoW1ZbzoEcBUToO3yvX3OMFrmDs8VSHDqv7raOPQ2GLNJym2GsAAqrE_mJ0KIKMKbd3mzg,Yodä,4411,1711294872000,143
_AxGLyZSm0cJ5NEwF3zP4fuSLR5XWM1k8UA-71vgNawNJXC3,QWby9IDOPBpqNazW9VWwpFK0WbfR2cWXEd6k4BZ9u2t4MDuuRBYo2wWp,uMnxVgfiLfh9oTWMMNVqkEBNdoKuQA4pWLqNbCVrekN1iVt6dU3yX2snCwtHvFxDIz7I_-AFUUidQw,Lapy,4629,1711482095247,712
2FtHddndSL6uwFUW1Cbh01Daqn8BxNmQZSJImJcnq26IMSU,F42m4NYnWEqRNs8EGKX1oTZo71P5jRV3-H6Uf9pMET-rRA,1sB_QAb81DrSuGJ3uDy9mvXztg6eD46Sd27tV02YUNGTc4GJDY5vdvdcOmQ8Qh95nS9H1s9RP3DYHw,Darwin at Work,5993,1711395715000,513
7IKaZhnl6gg0jqcGUlNFKMlZsOG0nEoPENKbNOTKVC0jx9p8,qvaWuhL0NRGQsBdJCxAsYa3Vo8xyT9mnFV26edzLYOcoP2g4V9kGrpg-,vDr_Oc3VumFAcrGnfIOftJQ--BfRzG3zuf5eOPLLgVd2_oxyMmg3fMdrpLqomn21ZPbDbtrC_k0i5g,Mehdi18ans,4073,1711487228063,337
W8AWMpcUP8apZaxQ078ww_9nYJz_ZmVsk6Ixi81-r7lu7Xj-,x7nlpdBxppGAMYk_9on7c2sURGJ0z7KKEf281mK66IsmFGyOVuAeNseq,c_S5d4pN1z5K3iPDjNj99LzdNS_wnUSKy2XVU65ZD1qy4pKztA41jdJIOsS5mY8DAS0qFrtJfnMSbg,EliseMachtWelle,5898,1711054088000,356
a1kwWKip4UFk0NvaOqmQg7J5BAXsbNSt_2j0boLH1VJx7VLLtY89Gt0rQw,w6CC7ajqYLiI1KTjNMYOse3Lrct_uIRxd-sTbZ9onVV4pkSb1fbw-zkB,n5tfMvQdMCXePDYHUD01a14UEFfiYBWc1HPf4d69w_RPLpIK27kg4i4FmefVqRysyurRfnii22zWUw,Akshan Movie,6271,1710772669000,232
euKGHZethQlqp9GjgV7cx8x9pwu2QoMtjktNTTTHABiftVoQ,7gp4VE3G8vR7q20jMrR8CAWAJyGCCxC90fsI6ttLO5-omZ3DH13Kx-uj,0EbSxH4clfxgR73yOUWhVL7uMVYV7V5_QN6XmGHV52ZJANA0O7giXAn9gueZAic5Nu_IxFqvf0hl8w,Sudetský střelec,1296,1711493046068,579
Hlvthts6FBOI6g2n29DzPjuLd3eChHIVX8is1caOFpWzui4,c_yV5tc6QdYw67QivAy_ddTmyNnuW9w_XQF-oCnSOPYwCGU,kELxJmkGs9Y8Eg4hxiL-k56OATWN35O6J3uYWC4HsTDcbd3um-yDjf7vE09rtkv_HjwvtSO4C_gagQ,koko1018,6570,1711475814796,385
XPgaG7OyY6JYuOCsKXPH46zdb6c2PX6mclxC3d1rlVscUfcK,kJaWjW6QusdvBPg-aB34NZqIkBLII_F5XsUepM-S0a5mbQQ,L9rcFJHHOwg7NLBYXMwDzZj7EYFP3kYsxg7Fa_5bacaRkdHvxBOFMGOW4OniG2ZK-u2nGPCjVqRIDQ,HANSSAMABiNLADEN,6427,1711496672363,598
REITYkKcKoohhRqJQSQkUiubPO14Ff-eST2a5ukgA2KPs7M,q91-UzbvcoRYI5rIwxGVHE_d8K2EGKsZBIBbHzIQKKrz2Fk,45z1iT9voPGyNgZFqJaFsdd6u8Nq2wARBN1QFTte_SADiHeOYcWMjkzA9LvU8rGc7aaOzl_0InPnBw,Travail Ö Black,4411,1711315874000,825
EKGpLQ58FrRpmkG22XTRtxoknDDKnTbxdmgB1w4rRTqhwMU,166BuZc9CIQjDTXKU0SJxUOSJMvD68lysXImwpawwqi8AIE,SKpwigIOZ8CY6I5mMLtGkmxkSYbSWpDBujOFKQ84R6FuoL7JUpsa-fYk7L37Dj4UzrrhEKl6ORX1Mg,LowOne,581,1711497997681,285
A3cqtC8MbJuIA3z8Zu3mR4Ik-ExLno6LmUUephhwRl092L2RQfBVAhVhTw,prY8reK7sRJberNrfDJ0zyO8EahbZx2Fke4GOeW9AngRTq9vD-m7H9Rw,EW_BDCPMY5eGzjqIOirw6aW879-DUX0kQOQctP7HWVeZXl9Y8tPxCbZXa8RVzVLT0RHOQp8RPZH5nw,NIU B ,5799,1711323607000,94
FnenCxMD64bpJOaXYXaJCo-THsnCwLVBwCsnhkvZrGJZOJc,vB0u1hG6wZMleB-0m1TUWACyCkfmBdDF9KXTLGVzQTIPLg,foNNjaSsFxerZ6-GnFDR6gCQBYZMgs4wixdAdsVp-P2nif2cNrjSKKdNjs6As3AryYli13FtCrWgSg,4CES,26,1711484448000,781
IfO6GLccmC4BlsL_D2Ug4S94-BXHqIJjVdmRAbdtAjY137XFviLKDAYcmg,vEtNRQwpCIbbWbjCEG2eXhJUnr5U1WE-kr3qPJfzZZ1Ef8X7YYsy149j,YWoWKlYLZZjZKmppELfOP-ZbV10gFReU6vyyQfeiijeVhvWA5Atg4SYp9_ieWAjXDWFAwKNoCmX-7Q,Trasêk,3464,1711496744430,185
DQY3KXJOi-Nagxf316gX3oL5KZGYR1z0wcrQ9OuyzbLTk-A,SxTEPGXnqCEdrxg7Ryty1I3pyR6BTMaWwsi3ZHFTRvmZsVc,rl7nuR7sxIBadcu5FX6t2CF1rp0j2vsH6_aWTfWe6nLEjez12YAKxHU93ZsCEH0_ihQGI2vhLFIc2w,Tommy Körberg,3507,1711479260530,868
rr0zgpk36Zr65pze01DVKRW4Nou45nO0G0eGjTjl9FVUpyAV,qHHy_gBfNZBaN6Eku33MdtkZKOy2S7xwJal-92qDmLo4De-jfbrVgIcw,8aVlg7SS1oj-BrfHsvpqzowXSCsZhBeifLXrJhD-mVH7JMY_giJXCQtix4b_Vfr-LIOgzwc2GbWa8w,V9 SISΥΡHΩS,6484,1711497142183,609
5HSENdhtvGPqCjTsFjuu40kyHXCecu4vG2xquiDjlmh0npAQn9oaA4-Y_w,JLtCnUK4FFsCStt4lWsiLNVILb_NkSTcc5-7-3CPRw_qvjLuExDNYj3D,iW3wItKBBAIBCrXypTotEtNcrWMegcW4m_Ojq4pMiQ9nc0M4tTM7jy4LfUs1eHHNK4QkgH7PzzTlyg,IM UNLEASHEEEED,6,1711496532494,146
HS3__9ax8wfiQckjk8nCKNekW02zXJG9BY2-boiJAl-WMN9y,vXeUNrTWcYBIfv891K4hPu1rWmvS2EVjI7s6P8gvNJ98KLAiQCP2yPZe,NvNDRnT87qarKizlJ8bvKauHxX-etdzktbkIbIMHnPXqFIXzN32Csrf6UmfXQomvErZyosF05OQMkQ,Dixiê,5021,1711106337000,254
VOSZLl48S04GfXqYgrUJ0oCDB7k-6fKd9zBOTjl2c8FB8ULw,3fXY6y9QWopjANZpszGMplUnmg4VhjWfIsmoiq2K3l4GQnBbbmCNLIFS,m4L4LaDiVispliv0lwLiO7tWKTnfR4HUfZTpmQshurQJjMkZm53P7xPTWDFP37s0xbNJEFU05EMUSg,asdasdasddsasds,4653,1711393321000,99
OQrC2DjH04_XdpII7c1J3rgoqG705KvP4gVkb02aeJUcLpE,IepDJTJU-WlWPlfivdXQMhE9Jk4KBd_jK0maLwbWq-Iizw,C8WHFPUz9K1wzQ3DhB943_4QIAo8loCUfCkaXelDbmapiGo0iqA5eKSYS4oCYrWa2SdxQtcVV65PHw,Jolamo,5898,1711493302425,817
WDCIsNAw8TgGXPsU7aUM-xKy5tzdz1UXeOuWKBHgL7d4ct0o,Z4-eeKHTJJQWUBwB5ExnHQIOoV2KbR5sZkRyLWOToQ3Nxso,Zp6SdFCcIa0rBAt-osE8oaz2xjuHuBf0qQXJAh747dWcjEuZA3P-4mbZe0ARIsgm_w6dKgYzBOk-Ew,1241awsdwef,5871,1711496629171,515
6xolhi2vvIG3ZCJKpetkFUFuEf3Lv4OZKbS3uSh8tBXLLU8,8kXu3cbb1LmKRP59WSmQsbHSGLOF9hM-aZ6jiHWgDZcBhw,wcsD1l7jP15coM9SW3knnXFGwpDobSiWO_T_MMv5fvQqlX3RkHh5ag3lfN22qKu3EbyGFjMhzomIbg,NFW JayAyeN,1297,1711214629000,107
Qq46Ja1lqG5uPZd4GfHiWwJIgk4Kjeojl9g89FgyfSkKeEs,mvMATTk3t2kfzM-Lj2757FviwHvKqHOFo7HkB5WF9_HkaPY,U5ewNjZUTlYjPAyX_X9ethvLjmFcBgPXhjwmj72Qw_UupwVykpEb3VPRS6KaWgUoz2Xa2XL6lSHNwg,John Reese v2,2076,1711357267000,491
o84o-YfJmNEaQWxAraaPmTQNbOi4e2G622micFdhOxEkMMkr,fAhRybT0poIoYG8zfaT2y502AE_im13RRti6oBTI2xSLJmCyz4OuUAlx,j1tWqCozN1oD61CEpWZc2VNGtUCRP13RCQ354LvDqjj21Db5l0W4lQsDrAJHuhfoOhEuco-LzMvgrg,Mithraxx,552,1711494452950,151
mUDArU3JydmVFIs5o4-FZoa2f5V_RLJXz3GNke1hyEYRAys,3DLdwa8ODnS9TAYybxFwWi0WE13Oc0209yl1IoUEBU6LNcs,0K-FXpQQLpJMHDlvx8LhtiJMO3H5ClFEnCyP9llPxRabAnQHxGg_RImnfhCyuaOik__FIXCTlrjc4g,KLUCKA FKN DELL,6453,1711494900925,739
zFrIoBqnsgvtaZW8tdd816AW7jYScXfGUnzz5Ie8RAQkTvd4ZNyjYPJV5Q,KP5vW9mcJ5ykVr0c9d9ByhveHs_LhkxGAbtYeM8s9zRi6_jaOlboE1tI,T3Y94gBxcTMKpwkMrsE_uEOp3ZYVKf157vbfbIeitzQg6y5oDa_J25LyurVPYdb-aepBRx-_FJkH5w,GALE IT,4532,1711495931447,238
itVPAjNUt9Bt4_UE-nHfcKkDWG5RFFYE5dMncmVTVxQfd2e3QnYd4kVd7w,wLYC0sCyDenB7nuVQrnQ_1sCLYCN5tfZj0p8wLI0z_8Rr4WlM0K15Opt,Pv44xjE_qZzFmr6b3UFub4aizvBCKKtVKsyd3_KwXz2hInqBA6joahOgds-0tVyT_pi-V-60hxARlQ,,6241,1711496747345,47
-XJq6xlcjGfXwJ3KEsq3zOviipImt-lgNqdRvSColi6CsFvlEzbx2_IjWA,OZ9DG50B4YHJUcHiwXln7Yd1DqY0ThmUPmsABOyvvTHW5Ki7raUHeRzf,VZ_rNOmk_WYCOmXk8TnoSlw-3T45s0RxH4GCCWeOtkBQnk5M-71URI2jIsNLuJCC_68FRZAZkIccAA,i miss her fr,3583,1711486022000,68
vJ9rKBbO-NX6OXGGLoUzM6RqeLsYXRsZZtR627jlewvRn84,OvvioXxu_DJLUkHoBSlJG4L-as0YHoWKj1s5ULPHP5E8llI,tBccfiYOiQOgC8lp-hxfB1mJbwxqs_I8nYz423aJAZdP6XF-EpX3cKNtl2HTuGccJQPJLuSoSjVjww,bibaldi mental,6300,1711493972463,729
3S8BcsMoRBrno2LPbfpg-uIsgen-Q86YlIDd3_vV4wd56PU,S2KDH-oNDQNLMNa-3lwR4zujKp8ZqwdMd6kf2yZKNz8k0mg,1TH6p7CJTwjU9ZFPIsOx-VWIXaoeNs7VyCCuq2ra7tELb-VQa-tFBDdIwq9MFXkm3UpVOqpTx0IklQ,Edixin,4492,1711481508000,640
FuKaCFnq5IqiIR0lJ_vukIgoUy--UjGftBg-O7iZ8n1T98k,87iSUN_umR4C9eJHIsIekyHztzB8pAS0gsyTs8ouDO33mdk,dbJ3zdFOKD44HI9LAMDtNmX_jbJHXMoQFtnUgNPFRLUv1u1tUUsQrLDAWqCeeCGI8bVyvtxNZi-52A,MsPaquette,5371,1711485148856,529
XDAADk0GTWXxvUkPQrMc-50NhZWSyhkPtslignLie17szkg,iFufdN3Erh2MlEfS6nQC8mlM7kn-9Vg0SO4fHCqwY2nx_w,KzrxPHjebq4fVpVLYAMTS2cw-gb6ReynpiRO4CRpS15YD3MsVYbxILyFWJCeaUUusY_mi0knwSuSwA,ZiggsRules,6498,1710989328000,372
lvd662YuBoRoscqkLtDcAx2bNgsTUYWCgUqLaYBbXz5FF1uZ,t30yIzJmrJRk0gOb8iTVk1v82jm0scmkxXSDt0zl_jU_-7DnRulyVvSg,zqpCegeyIX7Ve4FvpTMT-yTEvZggG8nlOs8MkWh2wpXnLXZdM9UZzKDiS6_PyFuWcKCIa2O5iuhJmQ,Maciva,6267,1711418622020,515
SS2hA9takxkjNPxnAR7m9TIaV9rvxNULwEdCuCJ95LjsQsQt,Tj_hougvp17kPG05XOkn6Kz3ND2Pv0FbmJilzGX-U-aA8cU,vskAQONAyin51DJ34Er5mA6INGxQJsK9bZpipU8HkFNuYIh5P0tsWS4V-Wxq_o_uWyAoehNJfiP17A,Dvide,5752,1711495325468,410
S4jNB524UxmUigTOHnzLysxVGXhGfZo5xRmsIMzxbcN9Qno,s7RGBwzbNPPLMdvWWPbKF24D-zvaTvNa6obSvYw_0a7wDg,qslSpqHLjA4T8idxWh5tAfMhtKW7rA-M1ptUItxPONsiphWHHar0bOxs-3J2ayA2K1CDWHe0dvTVfA,Sniper Loco,4962,1711493889014,793
pV9_xn4nqNGr--krnti-B-kZbE0nd0IjqPAZnjcAm7202Ay4mzudHzssYQ,pAjFJBEQRxB4dh3Rj5Rr6oHcbh20Ekft7IuRMSBI92TV9lNgOz5SBXBM,b5GmoHj9PLx-vCqLULuG1UdEk1aHFD0bFuxeBsBpHiu1rsJW331X-AaZyCDbRBTzUiJobg3T4THfEg,Neladunt,25,1711497290280,66
-1tpUmxhBDFU6rFr8uVaxc8o0zFLvwqCjE_hkWa6pE_2Meo,NVR6oviCcm06UBteH0P_PB3VFRo5z5E2oF5QsQ9LNusayg,oHbvjJa4wpQDUhF76xC5hkPXerwZDYVcvGAHRGmOnMAzlM8RzI3ytrJPFt3yt-eUWVCojCT1LIB8RA,DKB Sinnlos,539,1711390499000,1098
VKJ7xDpLeDyHmn35pPqfep5IERP-TsZELkkTTv-7-ukgolCO,aBiRU9HAdwNT5w5msNKYnwaHDMur_FCUF5Z8jxf7nBm2KPww469KGpyl,sqMgG0y9MiNPtBa25mbqLf6av1DRyCjzIjPau3N8r5EyYfUMu_4bxKOm6fmpG0hknUeQuIXM1PihPQ,GNX Void,6570,1711483972711,415
u_AmyOpwQypS3Ywc6Amgx7bJhH4IDzJgQBH7f1F3z-WMaUT4,G8gXmURnnRFCTXEoebwPypxLedJTRrAH7pwyMqmanbZ0yUGAB-r-77JU,VrUXI1qWmROyeH9YoyAD6bEaCd-6V7beAqkeYv3lWhz007QyOY2jSIzmlljPxjnhf6RxJ_kGVERp_Q,GDRW1784,4534,1711497050866,498
3Gcf4SUjTVuUceOI88ErdBVyA4aD0LeIzyA535q7Hrnq0uRT,7138ag23LhIef4HA_R6NafPFIMNJ6ns6T6h-mALoMsjz3BI,gH1PFV9zP8bxocmESGyVIG75Mpo7BvrHUoJzVaEV01ld_WO4vnKCXpNjsuGNNmSh_-E4Ovf1uick_g,CorsairDamian,5270,1711413462000,818
7UD0na7ma7Fl8a5CGwfiuajPYzn_TNF81HwKHT-y3klf7vu_FhSxQZNHdg,UsovWPACx9TAff8orTq2x7w9KlVCn_sJPw1lfovS_EPP-ayRZ7T6DYBd,g2Y8-IZecLnllEga43FK2DSB-a41lEkppvQ34Fr9hp_jB73w53YiexJiBUSFgYZcMDUSMfPRHoOrAQ,Senko Waifu,6555,1711497129480,781
OzvHfjm274ETcul9fMtOYhW0Xc14r2Rm-laueY_cm1Z6OOA,_Jb4XAX9hlgGjamhasfjO-NE2aoLVNHfwVgOBX_VkhXIsl4,m1TApoYtzhdGO9V3FPjfxvVIbXivLhKTo7QtcB7sTNeau3s24XKZgbPK0YOgmJc907SBvI6jyXzHnA,Fhenxx,22,1711210896000,142
ilAFFQ-pSCgkzVROiEivtaWpdAIWHh9DEaXaf-uyIOlqqTSS,jJ2BQGheiUDzs1BJoyfclvG0udjd1HmwdErY15U06XeSbkFhHiWy9kOb,qn7mswy5ThbQJb0FHLPtvDcRumguchwaGmxpoI2w3DrU0VYYNkwIlyt4swtz5Fzuda_bcSG5JziXGw,xX0Darknight0Xx,5811,1711477347120,585
AkQBjJKk6U_gRNuU8wq_VaoRTjthKjnCzGe006NlbCJ608M,-UJCGFhfn58pBoacJmNFBcOteW9zYuQ1RHutu4MYtEnDkw,JZOfxvMONFncNuq1SDhfCRAj2rwG5OUqMQJ9Oyg61rkhdouyaONadkfZNN3eHw49AhIfrsOS5-xw_g,Madison Wasbeer,6556,1711449983000,403
BIEiUZKSCj_vco3BkyIaaT6KX283krFnO12c3-nyYT-yLYA,kMeYCqynJEtnMWYTUrBoldQkXQB10nQPzo2fa7UoRdIZgg8,UPKC6vdRd1rqNDw3oAFnjBWozV_LQmyXz83U0n6J_0Krzjw3GSRMfgqP_EghdGpZ918afvvMMbhnEQ,49 3 ABUSΞUR,5489,1711131394000,281
uwq1hSbk6b2frFCCJqr3MJrzzLWugCpd38nMUmCcdXgAL-M,XxD5AMPnLG0wWI8BedGROtdADUUXiGEyuJICG0BkPisOiWU,nlJfrI1rjPn8jKZDBweKUgSVCsE1QQVGLPdtl5b2tP-Gv3Aaj140GziM6dro40BVdoROK7U6DbbyAg,Kaìhua,5719,1711497116000,866
uL1uQOBO6B8klGozL0ZyIqbmGwXBVcWUTgTOmc0mirWGj91JBY4Yq7SARw,SoIdsFH6O67Q53ktigSU6zPkEO7oegjVGpsBdKZJMjL6ZJiTzzF4L-3e,5l9B-l4R7kGcTq3Cv9NcNhnT-dVnaD_jkacIlvsq7CYeh2MNaI-uv2QqBTh9gUXquZgaqdTY1R338Q,Fan2Paladin,10,1711287359000,88
tL6F6iEqdjhUK_KaqMGksldKetJgN5HuKjlKSr6dkgMxDNcX7_C0L8zIQw,euLUsFVZeFbBiUlvhfKobFRqnhWspNS_LFQzepUz9Sxf94VD53pVgHKP,C4NKQwXEmAP1pOC32TQ2EMu33Tke3jutw57alvpgmbQPwHmqmw-WXyATFj0EhOto6qRsjTNOwIG06g,WanderingLazz,5031,1711488384343,47
kEam4n2Sx8B8SFfl4X51MFMi8J3JSIl383RDnvvA_PPyZv6K,vgydqaPJamIrEv0l4sd-EvMRX0NgTB2aTySbn0X1maWM7MzfXe1dhvvu,RmhgKCH_qS5VK_JqhbPN00qc7i2W4Sw64jb1Yj8xxA2eYeULBBErUSPyYdd-o4u6QzlGge91MOthmQ,mmerserker five5,6526,1711494823341,692
A86mFvfYOkSo2Cbx0t4wIGVRR-dGgDY3YtJbi1847GNxwcY,ULGzliP6gdUrNUOaCy9AFApotStrTm5988Apj-Hh5qI8sw8,-VybTE7demmsRSkVyVT2C3Jd5tSgqaVENImHMBgFzXrfN640SeOvcjMqVB3hAoALhEz_7ITb7qmWqA,Foxxem,3587,1710970938000,177
U4iVuW6lkmWFrvMHIjEx2zh7kMbO0YC0NIzgk79OV-d3fOs,C7Q2GfQlSD4bjiQSZWbeFBFKEZK_yRmXfUg0jO4GM4o06A,Zrv2Ajq7YT7UZsd1KVmqcjYdly2IXrjjj94c4NmvOu6siSF2EqO5NwhS2oTvh3sh5Mv_IIorgseRGg,Sukuna Maqui,682,1711481213929,912
TqQFZluJay2JgA-H7ah6h3Hf-TNPcZDwW86ZkG3VDj4Qt2U,OQCcYYY-mnNsRelvV2wI8QWQ686ssip49MYY5lJuScdsbOE,ML0WfaZAwbSwk4l3oipxXnurWpjCHze6hRDq6u7G6ex0OQ9SXtNWbSQmrhp8cgfAFlmtKlwrn327SQ,Monster EnerJinx,918,1711324420000,1066
eNdhIf0fTQslzn88SwBNYW7cL5oY7WO_TE1mTJCSt89gw7U,wG_nhzqEdhpsciGq-2Ye6sT-9mxpjd97og3kNrLT8h2Ohg,TWuJHZf2WPgMnM-Lv3ZUfIvAlvtY01Aolxk86cUmxXU-PtRTyDfqwW4rHNumN-vjrA90_F75NadSXw,Svääään,3378,1711409457000,802
W_TK6N1DEkjS-_RdK_Lih2NaWeMm_Y6AM0Y-A-RsVA8Rk3o6,gKpc78Y7LzxHNj0dsiF_VVWJxGy8fsohd5D9pnQ8eCr-XrA,dTCg3n23Prh44Vkg__sShJFhCAjTfy-jwyU1KQcPHWphiGhJpb3NHipKkLE50BJdryycNNOJflWerA,Nancy Wheełer,5435,1711491435345,180
oBMljGiMeUwJT4FIRsoUODiTRDhJB07RffQC8l8zwVKqr4g,yKRasZL3JFne9J6xKcU6t97eUlWIzYL1nEADA_PGQNqAAPw,t19P_vI95kAz1bQlufAVF5grZfvGrHQnTkZhtsn3v8CAJJhXevBmUQLYpWaX9nbmSY6GZp6FjxP4Kg,Korisaki,4510,1711471014353,570
1qaZ2WxO9WwhCMpgWtoMIAjb6VZPEnAAemV8mQBk2r59SC5FQn6GGKmxWA,55KSMwRkEt969hIk314BpoTk2aO3PLncV2CUSoDDosAGupwalfwFmK4t,p_3Z30i0JllHSA0tRQXtXW10mcTDt4BVp1nvN5uwamEL9mV-nuKe5FYcMELgYNeaWYWxCEFN_KUG7A,Repeat Value,6297,1711476875402,77
1i-mT4DLiviq18OcwksUMJKH9dSb7WHmKR5-kbUom1gUlff1F5Vr621dDg,o-YLeQkQFJzA1j0iUrm6yuM20dHO9UUkNwPHhSiKi_HOQBeXXFa2Qcb0,Nt07BvP9WTqFNW_xjWPKbidpzJVCVRdO22g7LLNPtKR9NeaEbOx_YdoRfyGEKt4ab76Uizdghwjpfw,Oldyturmos,6502,1711405550000,39
YzJqr72QUx6T9_Fr2K4K65jgmkUij-kAV-Ez4yc8LoqDqqU,tsvunlgxBDXmpXGdYRmAaKrYqKBWMjSVLDMNABRjuWj5XA,uYcvVIeOP8tOVaHpQ9iKpT1xbKeGf7NXBexzq_8u0SDoYoWe0jtQZynBHPwuyxsc9L19iw8IKXk2kQ,LarsLøg,5898,1711489136841,646
c7RnoBK2MzjKh47FS5_qATVr_oP41UnYiRc9-sklcv8TZFf4,VqKEc67utlaW3WePefk8jFttRpLQXh3PrHudU-nOimri7K0,-Arpuzp4-QTrRbOJ0-4eNcxi6emDnz0PuCbsnZWyNFzIQaKE2hRIAiwCoK3Lb0SuP-_Uimqm-nE_FQ,DankDankDankYes,3369,1711478241690,294
L4sIwEXZf5h0NmddOcRyAwvy32Ja3RfkovG_dUh0fomQp1vpDxmlwZtLVg,DG9Edh_0J_MxEHMwJL5n-xgveS8s1Eetj7DUGKQ8lmijBfQHNLcdgQHS,iV_cB3POhdNtMkKXLLkvoriFHj-sPXUPDKOSgC6gktOUlf_84OXEUPNbpn6xSp5NA0LxiaaoVruGzw,Qi Shun,6309,1711496937739,358
n-_9258si8HMQRmbHRhHy6N4PCa9iqp76VTNvUGSaxlnXqY,QvCCAjQtKs3ePTE-3kMgVwGe0WGqAyztE9uQqcyN0wj-XeY,6jvCvktHW4_bCXZOtnUQqHJF_f5qNlKbq9P-_JrmHXMV56HVEoyP47Bmr6oN8HiFGUlM_lGHNykCRQ,Thomastrix,1589,1711313187000,531
_BnN0YCcz3AAKKjKtBZzxn_JdSrFGVrEqwpLRVn8Ru1fEec,oj4zimFu_jOj9MR43QqV2yuWYz0O8sFiCISAhfLklZQVe9I,-EbVMMlMGj_py3GnxU82azZ4sfmqtk2zTvt3baRq4qOXJJOuxpvlVMIDVA8SgGmtfKKSiCtonqHTHA,Dánnyboy,5688,1711307063000,231
uHGgGEKk7R5PHmeFUBt4B0PMBmVPbl0Q2s8ZkSQLYNMvmaTsLDmK4oj22g,QOPvdJptnLeUO4D7CLxKe7IYd6oT9tSeikcbtb7gMmW-75ddpO3Tz7aw,vpZf3elMWUe9I-iSybbewOvB7Qw5-2Tjbn-oEN8xdtdPVGl_uIsArSs7p2mNzqJ-CAuIJWMniVGthg,Daelek,20,1711447259312,90
sqyDO8C4SPCn6BZc8VCGqRBULBZMzkt8wjD0JwOuG3_9-jDt,PyyHfRjn-3VVU134w2lFq6vLUu3hJVHtEX8SxtPThMm8kmwTJI6r9OAY,dxNWnEZx1fJvmjo6pTYAAsyGqAnVP-Nu_LI6uA-pAaS_f0-sn3vmM82ktF264_0fqPVxmTFUulzpNw,Skluzan Tavič,4559,1711051888000,135
Kg-3slIAhkaIBzBi0yjoynWLqCyEzfeV8f1n8bZ-Jne0ABk,6_VlNhOgZzflZnT_jMLvG2jahnUix-J1WxlMtA7w08nz2jc,F9x8V7_Ve91u18ZdFGGwQAO4dVGw85r5abS0Agco8P14OW70UxD6jrzh60JcBIN2RNexWK8A2Aj5YA,Luck Sin,3366,1711476728571,641
MGcE8-aPS71WkEke8BcqVPpJq4qOs_2t_KZSI2Y9jap-i1tF,pTnua_Cri2QmMuPg6KidoPlkVFNnW6k3DSD66-2cS8SvZ7qkDz8UezUB,5_Jm1EneCqtUNWdFqnrrJpx19xQ4aGpUfQTJPhyzplhgpPpCZy9T-p25kXIx7tVL_IJ-sydR6LoWGA,Demonize,4809,1711056796000,62
-duSm6OLKRvJFTY2wZ4bve8iERUZKL08lQLuITzGeb1PDho,KjUD7id7UYLZ3rmC-ktP9EnFYAo-pydMhrPuKedELg0pIA,67dJKdcYuQNHRauWBMmCGFfQOfDMVIgfBW5VeRfmuZxLeEOXS4XQnzlRK7cVPVdpJ9PyzFdw0CCbEg,Knilzz,4803,1711479415872,527
TtGPymp5ZJFMchKcCQHbrTQvGeECkg5T-I57Sy8XdcdOY60,Sk8Mo_Hi_U34eBKiTLJ5XPov3PNOn7SF70T5IHVLNwBkE9E,Df4PMbwoAyuyGtP69FxNjvCKWD-7VP0x896rcxkQbJ2TXA4-bjnabsNR7t3n7ed6EmIjhYOsdAnwuA,Dr Athanasius29,5659,1710958827000,778
0aocrzkG2KNfzLvwKYAx8tczu4j8UzJlD7fb_QKY4eR8-wM,v4P5eB0t_7s2bkaaJ01FgqDdJyThl-x7E6YCFFPH0mLorFA,j9Fays9LPc9Bwo3qhMpuF28wsRnWCZokJcOnjICh95H3s4dkjy9QKbsKxgoZUTLfm2q2xkcr-aTyIA,CANY0N Fanboy,5489,1711384492000,565
8mWpi0n54GFWihNINlob7e5yYlkdQK19rW-vSBUXOWcha-I,HmKc4mOIv61kkpDioH6lF_KwoxhwyQoGwhA853eMEzm9EWA,PeiLHNgMqgBPFH2vkNFGnBsGkNKNpCrDMpEqOtcSuFN-ttZ8wNaQl437xK0h8wO_-th67jvvR6Mx6Q,stevenneter,6505,1711492517418,578
5rZwcCVEo0bykB2MjP_lA4c7QQizNqcjwuM2AAtjPa7Iwpo,RIhx5WyM3V_zeRqkdYlzJO9SU42xKXW9Q-tQyN-qWk2aBuY,-H8XNLlOuCgU7ssAQKRRp9Y2--wFzW8niw8vKLuhpKxD4GMdZQ1VyzULKbQ19u7l3V-Yh5uxcQDTHQ,Aceitol,3954,1711480021000,457
G2MWyj1MZwkLmewLn1qIHw5N603VQ4_Mx_niL2FPYMAuPhY,k1Gg_feg7nchYUcK4VflolfAzDb4ms79Y41_i2KGKcTOHJY,5Dy-KoxVI1vJ-uqHifoj9vjyyPPA4HZJRq5mz8jMD8M2ut9w4Kk3klDLV4e-xdt803gARoLSKfY5fA,MrMajoor,6526,1711493323437,1056
GPDTgOZNxlaEIv6X2A6SbFRQ2tsXdWLnANtEDLRo1cC__8w,afNRwlFa0tpghINqAfz1DzWGJdgsC3yVNVAFAW0Vm6qK8u8,D7vkVBAy2gKjiYb3WpjJiDt_rtaIi1qSBsTNiHW2oj61zFibdQmsT_xh8t4nE1krYj2zJoCu8zY1sg,the inescapable,22,1711482066217,290
